ts_code,revenue,oper_cost
605337.SH,1055247227.08,667109582.41
605337.SH,1055247227.08,667109582.41
605337.SH,680147980.42,428591691.88
605337.SH,330668838.63,205428718.75
605337.SH,1087571686.32,683188288.36
605337.SH,1087571686.32,683188288.36
605337.SH,726702893.73,456304274.96
605337.SH,726702893.73,456304274.96
605337.SH,429928218.13,273019722.58
605337.SH,429928218.13,273019722.58
605337.SH,145475042.11,94213912.59
605337.SH,974546121.27,575930166.1
605337.SH,974546121.27,575930166.1
605337.SH,674033563.1,404070840.53
605337.SH,787052295.39,492289827.25
605337.SH,787052295.39,492289827.25
605337.SH,602037719.04,391765828.12
605337.SH,602037719.04,391765828.12
