ts_code,revenue,oper_cost
605055.SH,825325364.17,676028051.0
605055.SH,825325364.17,676028051.0
605055.SH,449606910.94,350737952.63
605055.SH,150898202.3,125363271.99
605055.SH,779660526.28,597659657.31
605055.SH,779660526.28,597659657.31
605055.SH,533426771.42,406724591.32
605055.SH,299701658.91,229140975.1
605055.SH,299701658.91,229140975.1
605055.SH,88819442.71,74225981.48
605055.SH,903827046.08,675084637.15
605055.SH,903827046.08,675084637.15
605055.SH,664025257.51,494774160.16
605055.SH,986582405.24,709243482.22
605055.SH,986582405.24,709243482.22
605055.SH,901007118.73,612197319.5
605055.SH,901007118.73,612197319.5
