ts_code,revenue,oper_cost
301166.SZ,792978061.47,606567669.99
301166.SZ,792978061.47,606567669.99
301166.SZ,508397930.95,390323247.77
301166.SZ,508397930.95,390323247.77
301166.SZ,849080674.51,655742966.97
301166.SZ,849080674.51,655742966.97
301166.SZ,569687337.87,439931555.04
301166.SZ,569687337.87,439931555.04
301166.SZ,340286564.27,262408109.75
301166.SZ,340286564.27,262408109.75
301166.SZ,786930742.85,611690196.35
301166.SZ,786930742.85,611690196.35
301166.SZ,603987381.31,474739026.82
301166.SZ,603987381.31,474739026.82
301166.SZ,431535909.29,338611988.49
