ts_code,revenue,oper_cost
688087.SH,1489007605.54,1030129911.88
688087.SH,1489007605.54,1030129911.88
688087.SH,903875719.67,626519561.97
688087.SH,414548966.01,275059214.33
688087.SH,414548966.01,275059214.33
688087.SH,1698929481.9,1091009327.83
688087.SH,1698929481.9,1091009327.83
688087.SH,1168712598.64,731047596.99
688087.SH,1168712598.64,731047596.99
688087.SH,674865551.58,438651982.88
688087.SH,674865551.58,438651982.88
688087.SH,245346544.94,174241901.98
688087.SH,1273001355.05,906830110.24
688087.SH,1273001355.05,906830110.24
688087.SH,1174966112.42,831762650.19
