ts_code,revenue,oper_cost
688662.SH,517732119.35,371440851.52
688662.SH,319161945.97,230733838.29
688662.SH,142548289.12,105475640.28
688662.SH,624442584.65,446888430.25
688662.SH,624442584.65,446888430.25
688662.SH,448829399.82,320601703.63
688662.SH,448829399.82,320601703.63
688662.SH,248806317.23,179199635.21
688662.SH,248806317.23,179199635.21
688662.SH,89585125.99,68837636.99
688662.SH,626165445.02,450983103.89
688662.SH,626165445.02,450983103.89
688662.SH,602764278.16,455768998.91
688662.SH,511560378.01,393340888.95
