ts_code,revenue,oper_cost
300960.SZ,177438758.5,91629200.14
300960.SZ,177438758.5,91629200.14
300960.SZ,124364333.79,64076830.93
300960.SZ,47364167.28,23242319.12
300960.SZ,47364167.28,23242319.12
300960.SZ,317786359.17,155747449.26
300960.SZ,317786359.17,155747449.26
300960.SZ,193196597.74,100066540.53
300960.SZ,193196597.74,100066540.53
300960.SZ,133963150.39,70255204.48
300960.SZ,133963150.39,70255204.48
300960.SZ,40116903.95,21085264.32
300960.SZ,389284496.22,205215756.22
300960.SZ,389284496.22,205215756.22
300960.SZ,359562010.59,170826103.5
300960.SZ,311595214.43,148660416.42
