ts_code,revenue,oper_cost
605089.SH,570394989.51,421929108.47
605089.SH,365336345.68,270675103.73
605089.SH,163047903.26,115613900.99
605089.SH,622468529.81,439061355.12
605089.SH,622468529.81,439061355.12
605089.SH,461041915.28,324700766.83
605089.SH,461041915.28,324700766.83
605089.SH,278054588.63,199137146.44
605089.SH,278054588.63,199137146.44
605089.SH,124686072.83,91556853.96
605089.SH,542424535.17,406957714.45
605089.SH,542424535.17,406957714.45
605089.SH,465951044.55,349000838.69
605089.SH,465951044.55,349000838.69
