ts_code,revenue,oper_cost
603215.SH,1052898686.96,872713458.28
603215.SH,720095308.45,608203002.9
603215.SH,367601488.59,320094124.57
603215.SH,367601488.59,320094124.57
603215.SH,1633659920.39,1382252117.92
603215.SH,1633659920.39,1382252117.92
603215.SH,1205831404.97,1022917801.62
603215.SH,1205831404.97,1022917801.62
603215.SH,759944272.11,645806571.23
603215.SH,324029624.58,275225779.59
603215.SH,1163326479.02,918010187.2
603215.SH,1163326479.02,918010187.2
603215.SH,767779409.83,606241254.47
603215.SH,740106532.27,571283016.1
603215.SH,740106532.27,571283016.1
603215.SH,618348618.27,506510527.67
