ts_code,revenue,oper_cost
688305.SH,160797558.29,92205879.01
688305.SH,160797558.29,92205879.01
688305.SH,105093036.24,58254919.16
688305.SH,50339853.02,27998883.73
688305.SH,50339853.02,27998883.73
688305.SH,198131421.32,114612683.4
688305.SH,198131421.32,114612683.4
688305.SH,119994833.99,68789648.47
688305.SH,119994833.99,68789648.47
688305.SH,73790266.4,42370789.87
688305.SH,73790266.4,42370789.87
688305.SH,2469928.03,1262269.91
688305.SH,141904575.84,79170501.88
688305.SH,141904575.84,79170501.88
688305.SH,102825443.41,59516850.39
