ts_code,revenue,oper_cost
688306.SH,1351898601.95,1050283785.1
688306.SH,1351898601.95,1050283785.1
688306.SH,857717604.95,666981544.47
688306.SH,501165900.68,395468193.94
688306.SH,501165900.68,395468193.94
688306.SH,2139823017.26,1746979621.87
688306.SH,2139823017.26,1746979621.87
688306.SH,1728307142.59,1410685703.69
688306.SH,1279472592.29,1044930222.06
688306.SH,662762015.26,554778249.01
688306.SH,1686881008.14,1324813919.93
688306.SH,1094094081.46,862283252.02
688306.SH,1094094081.46,862283252.02
688306.SH,2193098543.65,1683415700.04
688306.SH,1657208706.84,1367508506.77
