ts_code,revenue,oper_cost
688285.SH,1098731739.29,860088682.28
688285.SH,805784998.98,626312665.41
688285.SH,300828580.46,225733070.8
688285.SH,1354579131.11,1047179811.55
688285.SH,1354579131.11,1047179811.55
688285.SH,1006748417.76,781374035.07
688285.SH,1006748417.76,781374035.07
688285.SH,653859524.03,520295652.66
688285.SH,653859524.03,520295652.66
688285.SH,251178377.04,194537054.03
688285.SH,1286771894.62,958425351.21
688285.SH,1286771894.62,958425351.21
688285.SH,1039543355.88,818195239.81
