ts_code,revenue,oper_cost
603836.SH,8386172138.57,7235762898.54
603836.SH,8386172138.57,7235762898.54
603836.SH,4743094921.8,4188527311.76
603836.SH,2075998874.87,1865616083.45
603836.SH,5427929319.17,4980012150.95
603836.SH,5427929319.17,4980012150.95
603836.SH,3599916435.7,3268094124.22
603836.SH,3599916435.7,3268094124.22
603836.SH,2225214160.03,2008238252.49
603836.SH,2225214160.03,2008238252.49
603836.SH,774101744.4,704216688.51
603836.SH,3413338362.79,3064972381.5
603836.SH,3413338362.79,3064972381.5
603836.SH,2431030178.77,2142373110.79
603836.SH,2431030178.77,2142373110.79
603836.SH,2228435235.41,1963026586.0
603836.SH,2228435235.41,1963026586.0
