ts_code,revenue,oper_cost
688121.SH,2198044182.87,1828756600.87
688121.SH,1874905489.28,1596117446.31
688121.SH,2727506812.37,2202492317.93
688121.SH,2727506812.37,2202492317.93
688121.SH,1882574855.76,1522900573.06
688121.SH,1882574855.76,1522900573.06
688121.SH,401503042.82,323201507.67
688121.SH,401503042.82,323201507.67
688121.SH,1395037450.34,1071172415.45
688121.SH,1395037450.34,1071172415.45
688121.SH,816071672.17,617973973.21
688121.SH,816071672.17,617973973.21
688121.SH,688850942.31,509733985.76
688121.SH,688850942.31,509733985.76
