ts_code,revenue,oper_cost
605028.SH,276568759.01,96877240.39
605028.SH,276568759.01,96877240.39
605028.SH,183664647.62,66005091.59
605028.SH,88866887.56,33919802.63
605028.SH,88866887.56,33919802.63
605028.SH,299129603.03,125539497.48
605028.SH,299129603.03,125539497.48
605028.SH,207518370.32,93367273.14
605028.SH,207518370.32,93367273.14
605028.SH,135493046.47,61635750.0
605028.SH,135493046.47,61635750.0
605028.SH,58970451.87,29419234.64
605028.SH,263564939.94,108984157.06
605028.SH,263564939.94,108984157.06
605028.SH,252602153.13,122172594.9
