ts_code,revenue,oper_cost
301102.SZ,418346368.77,204471527.59
301102.SZ,263574809.7,136803324.81
301102.SZ,167646162.3,65112407.15
301102.SZ,167646162.3,65112407.15
301102.SZ,619080706.59,250629526.92
301102.SZ,619080706.59,250629526.92
301102.SZ,619080706.59,250629526.92
301102.SZ,414945761.0,184785732.62
301102.SZ,243292227.55,113621144.4
301102.SZ,124179094.34,49644165.34
301102.SZ,488063558.12,188882659.48
301102.SZ,488063558.12,188882659.48
301102.SZ,436047367.48,147048385.04
301102.SZ,436047367.48,147048385.04
301102.SZ,374799423.56,131893938.28
