ts_code,revenue,oper_cost
300982.SZ,1194327936.31,849802661.01
300982.SZ,727321420.04,514204555.31
300982.SZ,333071837.13,238575166.65
300982.SZ,1368824359.64,961262853.24
300982.SZ,1368824359.64,961262853.24
300982.SZ,908206186.01,658712313.55
300982.SZ,908206186.01,658712313.55
300982.SZ,525530619.11,380179906.04
300982.SZ,525530619.11,380179906.04
300982.SZ,179142617.26,128698502.63
300982.SZ,990429016.05,700957083.61
300982.SZ,990429016.05,700957083.61
300982.SZ,667636672.75,473642465.74
300982.SZ,471458004.93,345259802.47
