ts_code,revenue,oper_cost
688267.SH,408424674.23,239985724.32
688267.SH,408424674.23,239985724.32
688267.SH,328437886.39,188775329.49
688267.SH,178348581.69,102270385.3
688267.SH,178348581.69,102270385.3
688267.SH,560834783.45,307507205.3
688267.SH,560834783.45,307507205.3
688267.SH,433179002.13,232825827.21
688267.SH,322884319.88,173071018.81
688267.SH,175044834.66,97079698.26
688267.SH,405962280.3,227101786.03
688267.SH,405962280.3,227101786.03
688267.SH,251975043.77,143257671.35
688267.SH,332991699.07,211470563.77
688267.SH,332991699.07,211470563.77
688267.SH,169137713.21,107331677.25
