ts_code,revenue,oper_cost
920857.BJ,340513077.81,293076279.06
920857.BJ,247955063.83,209474230.79
920857.BJ,126951993.08,105103706.53
920857.BJ,525780731.44,424453974.68
920857.BJ,525780731.44,424453974.68
920857.BJ,246274182.22,193980520.58
920857.BJ,117986996.23,97694600.46
920857.BJ,435502016.48,331642642.0
920857.BJ,435502016.48,331642642.0
920857.BJ,314049513.12,243499344.3
920857.BJ,314049513.12,243499344.3
920857.BJ,223127556.91,185638664.11
