ts_code,revenue,oper_cost
001210.SZ,456184006.08,346654743.77
001210.SZ,451159236.15,327300915.92
001210.SZ,436650770.4,305278105.85
001210.SZ,436650770.4,305278105.85
001210.SZ,758607139.98,577376712.06
001210.SZ,758607139.98,577376712.06
001210.SZ,447728813.49,344358119.16
001210.SZ,447728813.49,344358119.16
001210.SZ,441414268.75,325728910.38
001210.SZ,441414268.75,325728910.38
001210.SZ,421519058.82,305835341.79
001210.SZ,713330277.93,544458670.28
001210.SZ,713330277.93,544458670.28
001210.SZ,650325745.04,503100509.42
001210.SZ,614656950.85,468387650.96
