ts_code,revenue,oper_cost
301209.SZ,439363330.36,362197804.96
301209.SZ,325088081.53,263259464.79
301209.SZ,325088081.53,263259464.79
301209.SZ,325088081.53,263259464.79
301209.SZ,551940509.9,438972073.33
301209.SZ,551940509.9,438972073.33
301209.SZ,392113873.49,313066639.97
301209.SZ,392113873.49,313066639.97
301209.SZ,264534546.49,207861936.72
301209.SZ,472502709.95,367144522.1
301209.SZ,472502709.95,367144522.1
301209.SZ,444226759.16,356782672.77
301209.SZ,444226759.16,356782672.77
301209.SZ,458365716.62,383693898.4
