ts_code,revenue,oper_cost
688511.SH,171125084.76,43675531.44
688511.SH,171125084.76,43675531.44
688511.SH,133893342.37,33789417.69
688511.SH,50000614.7,13035337.72
688511.SH,50000614.7,13035337.72
688511.SH,234899280.54,68519913.77
688511.SH,234899280.54,68519913.77
688511.SH,190567920.32,57155940.54
688511.SH,190567920.32,57155940.54
688511.SH,126098718.96,40122365.53
688511.SH,126098718.96,40122365.53
688511.SH,41471875.29,12748336.85
688511.SH,151663786.71,51890618.18
688511.SH,151663786.71,51890618.18
688511.SH,42525342.63,19093051.46
