ts_code,revenue,oper_cost
301131.SZ,930024578.75,841612206.46
301131.SZ,645485019.67,590989567.66
301131.SZ,342746894.3,313825067.91
301131.SZ,342746894.3,313825067.91
301131.SZ,1303081484.82,1141581680.79
301131.SZ,1303081484.82,1141581680.79
301131.SZ,1303081484.82,1141581680.79
301131.SZ,891443042.11,777123820.23
301131.SZ,595984239.54,517062099.4
301131.SZ,287234470.68,250285717.77
301131.SZ,1108162028.53,928353864.44
301131.SZ,1108162028.53,928353864.44
301131.SZ,999054493.45,841002196.74
301131.SZ,999054493.45,841002196.74
301131.SZ,868287804.39,744556972.53
