ts_code,revenue,oper_cost
301226.SZ,491931454.47,387771565.54
301226.SZ,325884792.92,256321234.49
301226.SZ,148604521.73,116439121.15
301226.SZ,148604521.73,116439121.15
301226.SZ,734857469.96,593429956.7
301226.SZ,734857469.96,593429956.7
301226.SZ,734857469.96,593429956.7
301226.SZ,555904132.01,448100906.75
301226.SZ,363426444.06,291795239.09
301226.SZ,158288687.73,126727218.28
301226.SZ,550767644.23,425557605.17
301226.SZ,550767644.23,425557605.17
301226.SZ,523812341.24,403454804.21
301226.SZ,523812341.24,403454804.21
301226.SZ,560120400.76,424387691.56
