ts_code,revenue,oper_cost
301215.SZ,235552100.25,75346285.21
301215.SZ,142119367.6,47861630.09
301215.SZ,59956211.64,22602426.05
301215.SZ,59956211.64,22602426.05
301215.SZ,297785153.08,89073084.13
301215.SZ,297785153.08,89073084.13
301215.SZ,297785153.08,89073084.13
301215.SZ,216799617.11,63965009.83
301215.SZ,137756673.61,41231585.07
301215.SZ,56986094.84,19184912.18
301215.SZ,56986094.84,19184912.18
301215.SZ,293362442.04,87092657.19
301215.SZ,293362442.04,87092657.19
301215.SZ,224227716.04,65360601.31
301215.SZ,359277036.04,103006492.7
301215.SZ,359277036.04,103006492.7
301215.SZ,335437976.09,92612133.26
