ts_code,revenue,oper_cost
688696.SH,2644071229.75,1661209006.97
688696.SH,1686644639.54,1065771131.41
688696.SH,814760127.47,527737438.3
688696.SH,2827922350.49,1933418238.95
688696.SH,2827922350.49,1933418238.95
688696.SH,1866626429.51,1289626827.09
688696.SH,1866626429.51,1289626827.09
688696.SH,1143636871.48,791784977.71
688696.SH,1143636871.48,791784977.71
688696.SH,501954057.58,350431118.33
688696.SH,2116401961.15,1622880855.52
688696.SH,2116401961.15,1622880855.52
688696.SH,1658569318.52,1359353154.21
688696.SH,998642074.03,807639939.81
