ts_code,revenue,oper_cost
688329.SH,207372660.68,82809709.2
688329.SH,207372660.68,82809709.2
688329.SH,130462808.9,54409106.28
688329.SH,39949459.16,15847379.93
688329.SH,309979146.84,127173759.67
688329.SH,309979146.84,127173759.67
688329.SH,156120858.32,60267973.74
688329.SH,156120858.32,60267973.74
688329.SH,90382443.3,36859238.93
688329.SH,90382443.3,36859238.93
688329.SH,10152296.71,6347745.82
688329.SH,291427935.25,126192186.37
688329.SH,291427935.25,126192186.37
688329.SH,239257157.41,97244959.04
688329.SH,239257157.41,97244959.04
688329.SH,196050112.43,89204956.73
688329.SH,196050112.43,89204956.73
