ts_code,revenue,oper_cost
003042.SZ,1180296580.26,942993844.63
003042.SZ,811054448.27,659061422.84
003042.SZ,364865914.4,276431123.21
003042.SZ,1568185277.06,1174504572.51
003042.SZ,1568185277.06,1174504572.51
003042.SZ,1169547724.4,873192280.09
003042.SZ,864391774.91,641897889.45
003042.SZ,864391774.91,641897889.45
003042.SZ,348839814.92,260457198.61
003042.SZ,1366782415.61,876730859.06
003042.SZ,1366782415.61,876730859.06
003042.SZ,1113776662.03,706076334.69
003042.SZ,1412800643.41,795122238.93
003042.SZ,1121754355.11,717512011.7
