ts_code,revenue,oper_cost
605020.SH,2041325411.81,1604668690.26
605020.SH,2041325411.81,1604668690.26
605020.SH,1260580957.97,992983644.41
605020.SH,607201218.77,453429306.0
605020.SH,607201218.77,453429306.0
605020.SH,1951739654.33,1541202892.34
605020.SH,1951739654.33,1541202892.34
605020.SH,1434983629.02,1142601921.54
605020.SH,1434983629.02,1142601921.54
605020.SH,468489370.6,370308393.88
605020.SH,1882872178.57,1441469748.94
605020.SH,1882872178.57,1441469748.94
605020.SH,2072935031.88,1597372655.11
