ts_code,revenue,oper_cost
605300.SH,1754569653.31,1515689056.52
605300.SH,1754569653.31,1515689056.52
605300.SH,1108831564.85,951243903.63
605300.SH,588850834.17,467804798.0
605300.SH,1874374533.58,1415881354.55
605300.SH,1874374533.58,1415881354.55
605300.SH,1263540528.2,956889997.73
605300.SH,1263540528.2,956889997.73
605300.SH,323960234.29,245983073.84
605300.SH,1836450062.92,1298784535.06
605300.SH,1836450062.92,1298784535.06
605300.SH,1595455027.42,1137358717.94
605300.SH,1595455027.42,1137358717.94
605300.SH,1367722981.22,987137516.49
605300.SH,1367722981.22,987137516.49
