ts_code,revenue,oper_cost
301288.SZ,78309184.39,45203641.34
301288.SZ,48032803.44,26850435.52
301288.SZ,27505612.13,11934410.59
301288.SZ,27505612.13,11934410.59
301288.SZ,214434044.83,94183112.34
301288.SZ,214434044.83,94183112.34
301288.SZ,155020757.25,67231822.68
301288.SZ,104895352.94,47522136.92
301288.SZ,36823367.21,21325655.58
301288.SZ,182401779.28,71085002.15
301288.SZ,182401779.28,71085002.15
301288.SZ,150978402.68,55421199.1
301288.SZ,150978402.68,55421199.1
301288.SZ,72520003.3,25093279.88
