ts_code,revenue,oper_cost
301106.SZ,474586980.25,357272551.31
301106.SZ,474586980.25,357272551.31
301106.SZ,310887862.32,235750606.52
301106.SZ,144404992.35,106026936.15
301106.SZ,564753877.46,411774378.62
301106.SZ,564753877.46,411774378.62
301106.SZ,409976974.76,295529830.1
301106.SZ,257931469.05,184429933.42
301106.SZ,111752466.94,78862829.14
301106.SZ,453620390.53,312356324.76
301106.SZ,453620390.53,312356324.76
301106.SZ,331435702.01,228701528.18
301106.SZ,451130693.09,310106400.2
301106.SZ,451130693.09,310106400.2
301106.SZ,377334738.98,262015787.41
