ts_code,revenue,oper_cost
605138.SH,3588826704.0,2998044000.15
605138.SH,3588826704.0,2998044000.15
605138.SH,2279491696.36,1890957749.52
605138.SH,4702329277.63,3761207811.06
605138.SH,4702329277.63,3761207811.06
605138.SH,2300176565.03,1824791138.45
605138.SH,2300176565.03,1824791138.45
605138.SH,5569673388.19,4460503907.86
605138.SH,5569673388.19,4460503907.86
605138.SH,5290414176.61,4278580338.47
605138.SH,5290414176.61,4278580338.47
605138.SH,4619604500.0,3763840200.0
605138.SH,4619604500.0,3763840200.0
