ts_code,revenue,oper_cost
003039.SZ,979089575.5,506773310.99
003039.SZ,624599829.72,328106419.69
003039.SZ,300045910.65,156436161.28
003039.SZ,1234195158.08,646445602.37
003039.SZ,1234195158.08,646445602.37
003039.SZ,897899467.79,463328455.8
003039.SZ,897899467.79,463328455.8
003039.SZ,552384078.81,298626125.98
003039.SZ,552384078.81,298626125.98
003039.SZ,256916397.72,140368229.36
003039.SZ,1186126266.06,641943637.8
003039.SZ,1186126266.06,641943637.8
003039.SZ,846571090.79,460765699.61
003039.SZ,701783387.24,433956498.56
