ts_code,revenue,oper_cost
300938.SZ,261450479.72,105092071.73
300938.SZ,169797047.78,65672285.2
300938.SZ,76925937.0,31299028.8
300938.SZ,286932933.76,114983486.5
300938.SZ,286932933.76,114983486.5
300938.SZ,202193065.9,81564324.59
300938.SZ,120120948.29,51549704.03
300938.SZ,120120948.29,51549704.03
300938.SZ,39586230.93,20909342.19
300938.SZ,300701300.84,110537423.66
300938.SZ,300701300.84,110537423.66
300938.SZ,218117449.3,77065600.7
300938.SZ,266661897.18,97779394.76
300938.SZ,214557254.42,86729163.11
