ts_code,revenue,oper_cost
300963.SZ,490062719.12,399051902.9
300963.SZ,490062719.12,399051902.9
300963.SZ,336510442.6,272690824.69
300963.SZ,140105840.14,110745193.57
300963.SZ,600278421.26,460505671.53
300963.SZ,600278421.26,460505671.53
300963.SZ,439061739.17,329198904.54
300963.SZ,439061739.17,329198904.54
300963.SZ,286175228.64,216208644.17
300963.SZ,286175228.64,216208644.17
300963.SZ,94498630.5,76196394.14
300963.SZ,632044301.56,482625267.12
300963.SZ,632044301.56,482625267.12
300963.SZ,593550412.89,454333084.22
300963.SZ,420477525.85,323304370.0
