ts_code,revenue,oper_cost
688071.SH,189123749.98,98560007.94
688071.SH,189123749.98,98560007.94
688071.SH,84836513.28,44191190.97
688071.SH,28558801.81,15987184.53
688071.SH,28558801.81,15987184.53
688071.SH,301903232.89,171264010.28
688071.SH,301903232.89,171264010.28
688071.SH,182991653.3,100608905.81
688071.SH,182991653.3,100608905.81
688071.SH,64933259.6,47249553.25
688071.SH,64933259.6,47249553.25
688071.SH,18595338.61,14677230.46
688071.SH,295935178.35,171117661.34
688071.SH,295935178.35,171117661.34
688071.SH,204501371.12,129598504.77
688071.SH,204501371.12,129598504.77
