ts_code,revenue,oper_cost
605389.SH,678283097.93,450321026.26
605389.SH,518835911.2,337144583.99
605389.SH,289804343.99,184590632.46
605389.SH,867075361.06,525906571.69
605389.SH,867075361.06,525906571.69
605389.SH,591476952.48,352702457.84
605389.SH,591476952.48,352702457.84
605389.SH,402098446.13,238134411.54
605389.SH,402098446.13,238134411.54
605389.SH,156156178.84,92339057.95
605389.SH,609988151.25,354378974.69
605389.SH,609988151.25,354378974.69
605389.SH,558596990.35,336141566.19
605389.SH,558596990.35,336141566.19
605389.SH,325349755.87,195575562.76
605389.SH,325349755.87,195575562.76
