ts_code,revenue,oper_cost
300961.SZ,422995852.27,257995540.67
300961.SZ,282322457.2,170894183.08
300961.SZ,70890935.98,39134124.26
300961.SZ,565554978.83,352401960.74
300961.SZ,565554978.83,352401960.74
300961.SZ,359811515.64,233062662.14
300961.SZ,359811515.64,233062662.14
300961.SZ,239214804.55,158716613.41
300961.SZ,239214804.55,158716613.41
300961.SZ,49163399.13,29085687.49
300961.SZ,564274752.7,373572673.49
300961.SZ,564274752.7,373572673.49
300961.SZ,395312213.71,254216114.43
300961.SZ,265966955.62,154565661.72
