ts_code,revenue,oper_cost
688046.SH,386281384.05,103259110.21
688046.SH,250366972.03,61794013.13
688046.SH,116124141.67,27054499.11
688046.SH,116124141.67,27054499.11
688046.SH,393787165.43,101087123.82
688046.SH,393787165.43,101087123.82
688046.SH,279739021.44,69543029.78
688046.SH,178466994.31,45374317.74
688046.SH,76824253.58,20417357.29
688046.SH,261917139.6,73239276.93
688046.SH,261917139.6,73239276.93
688046.SH,192720597.35,63901538.49
688046.SH,192720597.35,63901538.49
688046.SH,53290606.37,16925058.74
