ts_code,revenue,oper_cost
688509.SH,932089395.83,652886792.6
688509.SH,932089395.83,652886792.6
688509.SH,695384567.38,487331619.54
688509.SH,286788677.0,193512808.24
688509.SH,1676032959.24,1140817247.2
688509.SH,1676608196.56,1141288945.3
688509.SH,890481491.84,627474722.46
688509.SH,890481491.84,627474722.46
688509.SH,582225849.83,411913142.37
688509.SH,582225849.83,411913142.37
688509.SH,181279724.06,133217041.43
688509.SH,1935711481.49,1328331632.31
688509.SH,1935711481.49,1328331632.31
688509.SH,1653492263.07,1120986425.18
