ts_code,revenue,oper_cost
688680.SH,2001992501.75,1755600011.29
688680.SH,2001992501.75,1755600011.29
688680.SH,1209603641.13,1047338095.76
688680.SH,561191966.23,451173012.35
688680.SH,561191966.23,451173012.35
688680.SH,1481092401.48,1123079326.15
688680.SH,1481092401.48,1123079326.15
688680.SH,906857007.08,717867232.92
688680.SH,553671157.67,454688998.8
688680.SH,553671157.67,454688998.8
688680.SH,241317978.81,206230109.74
688680.SH,1063220037.18,904607134.98
688680.SH,1063220037.18,904607134.98
688680.SH,729119902.4,622610177.31
688680.SH,715432875.05,615992203.18
688680.SH,715432875.05,615992203.18
688680.SH,643756499.34,542368639.92
688680.SH,643756499.34,542368639.92
