ts_code,revenue,oper_cost
688207.SH,195710249.51,81831668.75
688207.SH,117182479.12,44073206.64
688207.SH,54260201.48,18533761.76
688207.SH,54260201.48,18533761.76
688207.SH,293562254.03,130258248.05
688207.SH,293562254.03,130258248.05
688207.SH,139000195.2,54593750.87
688207.SH,72188042.91,19944087.91
688207.SH,18528641.68,5906510.95
688207.SH,242715565.02,93244581.49
688207.SH,242715565.02,93244581.49
688207.SH,71210699.89,33242169.33
688207.SH,71210699.89,33242169.33
688207.SH,51963543.36,18704845.28
