ts_code,revenue,oper_cost
920971.BJ,135784788.05,99445982.37
920971.BJ,135784788.05,99445982.37
920971.BJ,81706711.98,59046476.7
920971.BJ,35350425.2,25681687.3
920971.BJ,185933216.72,132021824.87
920971.BJ,185933216.72,132021824.87
