ts_code,revenue,oper_cost
301163.SZ,591019949.61,497009211.33
301163.SZ,591019949.61,497009211.33
301163.SZ,363657795.06,295752888.01
301163.SZ,183405079.04,147578901.06
301163.SZ,183405079.04,147578901.06
301163.SZ,755818465.33,616785164.72
301163.SZ,755818465.33,616785164.72
301163.SZ,562378120.61,459336616.62
301163.SZ,357774179.41,287270500.07
301163.SZ,160822557.3,132690657.84
301163.SZ,672154879.06,515266193.4
301163.SZ,672154879.06,515266193.4
301163.SZ,610314730.23,466614485.02
301163.SZ,610314730.23,466614485.02
301163.SZ,489767519.55,383890653.99
