ts_code,revenue,oper_cost
301207.SZ,1559870340.76,188607358.21
301207.SZ,1060557926.68,122570629.29
301207.SZ,14578885.25,234777.35
301207.SZ,1829813885.72,220760728.53
301207.SZ,1829813885.72,220760728.53
301207.SZ,1392834327.25,163240826.94
301207.SZ,1392834327.25,163240826.94
301207.SZ,10905753.64,958768.22
301207.SZ,10989066.5,945965.47
301207.SZ,2426328945.71,257939198.56
301207.SZ,2426328945.71,257939198.56
301207.SZ,1108006577.49,125656376.57
301207.SZ,1048988237.2,161005995.15
301207.SZ,1048988237.2,161005995.15
301207.SZ,802738151.76,126873132.07
