ts_code,revenue,oper_cost
603191.SH,1743697966.71,1389011304.34
603191.SH,1124472651.06,906184310.3
603191.SH,386587330.6,313041534.19
603191.SH,386587330.6,313041534.19
603191.SH,1933349891.7,1560127475.11
603191.SH,1933349891.7,1560127475.11
603191.SH,1370832968.9,1107209972.45
603191.SH,881746100.0,714643000.0
603191.SH,342123219.74,278152258.86
603191.SH,1296879195.01,1013042917.65
603191.SH,1296879195.01,1013042917.65
603191.SH,1107515846.17,823899240.02
603191.SH,1107515846.17,823899240.02
603191.SH,893891700.0,700408700.0
