ts_code,total_assets,total_liab,goodwill
300966.SZ,1055432040.81,267576085.42,
300966.SZ,1055432040.81,267576085.42,
300966.SZ,1044913146.49,270038762.21,
300966.SZ,826762043.44,272052008.25,
300966.SZ,826762043.44,272052008.25,
300966.SZ,804426535.29,264579247.03,
300966.SZ,804426535.29,264579247.03,
300966.SZ,789400206.62,284070439.5,
300966.SZ,789400206.62,284070439.5,
300966.SZ,817681142.52,336429357.0,
300966.SZ,817681142.52,336429357.0,
300966.SZ,615077503.95,206822076.62,
300966.SZ,483335434.42,182882883.02,
