ts_code,total_assets,total_liab,goodwill
300945.SZ,818710077.39,68666715.46,
300945.SZ,818710077.39,68666715.46,
300945.SZ,808100109.45,76211681.54,
300945.SZ,815772500.28,85476029.6,
300945.SZ,815772500.28,85476029.6,
300945.SZ,606285723.44,67387133.0,
300945.SZ,606285723.44,67387133.0,
300945.SZ,605938622.79,75408910.35,
300945.SZ,589254894.85,82425347.86,
300945.SZ,589254894.85,82425347.86,
300945.SZ,540027457.47,64778176.14,
300945.SZ,540027457.47,64778176.14,
300945.SZ,526819760.6,116482533.99,
300945.SZ,497374300.9,100766197.1,
