ts_code,total_assets,total_liab,goodwill
605507.SH,7710988911.71,1270464118.84,25487.37
605507.SH,7710988911.71,1270464118.84,25487.37
605507.SH,5433472568.88,1781292651.32,25487.37
605507.SH,5524634934.83,2065127815.46,25487.37
605507.SH,5524634934.83,2065127815.46,25487.37
605507.SH,5508574763.26,2234426905.61,25487.37
605507.SH,5508574763.26,2234426905.61,25487.37
605507.SH,4759385520.1,2143526055.77,25487.37
605507.SH,4759385520.1,2143526055.77,25487.37
605507.SH,4366689648.91,1774555390.76,25487.37
