ts_code,total_assets,total_liab,goodwill
300933.SZ,2626527445.42,1265177014.62,
300933.SZ,2626527445.42,1265177014.62,
300933.SZ,2606632407.13,1264741500.25,
300933.SZ,2422346505.58,1091802212.15,
300933.SZ,2422346505.58,1091802212.15,
300933.SZ,2230132199.9,1171659075.79,
300933.SZ,2230132199.9,1171659075.79,
300933.SZ,2120168869.9,1088553834.13,
300933.SZ,1942056498.16,936286718.49,
300933.SZ,1942056498.16,936286718.49,
300933.SZ,1892741299.57,924736445.9,
300933.SZ,1892741299.57,924736445.9,
300933.SZ,1674464443.62,802708580.66,
300933.SZ,1593207452.9,850572904.38,
