ts_code,total_assets,total_liab,goodwill
301130.SZ,1001894528.93,65208253.53,
301130.SZ,990776059.11,65473611.3,
301130.SZ,1002392131.32,79415013.0,
301130.SZ,594606181.26,70468124.89,
301130.SZ,594606181.26,70468124.89,
301130.SZ,563211280.73,56940049.73,
301130.SZ,563211280.73,56940049.73,
301130.SZ,560108934.5,64907582.35,
301130.SZ,550760343.9,78641379.74,
301130.SZ,550760343.9,78641379.74,
301130.SZ,530759033.71,84141322.22,
301130.SZ,530759033.71,84141322.22,
301130.SZ,501637120.47,91451992.2,
