ts_code,total_assets,total_liab,goodwill
688485.SH,986123600.0,259637400.0,
688485.SH,986123573.92,259637357.41,4365897.3
688485.SH,891564574.82,204545993.32,4365897.3
688485.SH,891564574.82,204545993.32,4365897.3
688485.SH,971251834.31,265743602.89,4365897.3
688485.SH,971251834.31,265743602.89,4365897.3
688485.SH,971251834.31,265743602.89,4365897.3
688485.SH,834528942.01,185597731.8,
688485.SH,847723180.34,209296951.75,
688485.SH,847723180.34,209296951.75,
688485.SH,642010419.78,194648564.89,
688485.SH,642010419.78,194648564.89,
