ts_code,total_assets,total_liab,goodwill
301200.SZ,7007223389.25,1293534904.87,12924354.06
301200.SZ,7334612569.73,1670620686.47,12924354.06
301200.SZ,7994579057.0,2333997300.56,12924354.06
301200.SZ,4845078543.24,2451316344.45,12924354.06
301200.SZ,4666416640.45,2522392031.11,12924354.06
301200.SZ,4666416640.45,2522392031.11,12924354.06
301200.SZ,4187991760.26,2235365321.41,12924354.06
301200.SZ,2997373082.15,1162507334.99,12924354.06
301200.SZ,2997373082.15,1162507334.99,12924354.06
301200.SZ,1960302654.22,567145614.48,12924354.06
301200.SZ,1960302654.22,567145614.48,12924354.06
301200.SZ,1993586355.15,682290158.54,22302608.82
