ts_code,total_assets,total_liab,goodwill
688175.SH,2021807210.85,226418530.3,
688175.SH,1950432305.47,161423298.91,
688175.SH,2038441472.43,239195947.11,
688175.SH,2038441472.43,239195947.11,
688175.SH,912092855.86,226618683.39,
688175.SH,912092855.86,226618683.39,
688175.SH,917701859.64,232343873.8,
688175.SH,916520056.92,315236547.18,
688175.SH,888951378.38,286233224.48,
688175.SH,888951378.38,286233224.48,
688175.SH,581352672.17,260632229.43,
688175.SH,581352672.17,260632229.43,
688175.SH,331856061.04,136588187.49,
