ts_code,total_assets,total_liab,goodwill
300976.SZ,3263961600.14,245133486.54,
300976.SZ,3263961600.14,245133486.54,
300976.SZ,3169989568.97,218496802.86,
300976.SZ,1115724840.22,202166981.36,
300976.SZ,1115724840.22,202166981.36,
300976.SZ,1102304097.82,243538147.0,
300976.SZ,1102304097.82,243538147.0,
300976.SZ,849743865.88,116917523.83,
300976.SZ,849743865.88,116917523.83,
300976.SZ,757368113.77,112471786.17,
300976.SZ,757368113.77,112471786.17,
300976.SZ,397531884.69,98330532.12,
300976.SZ,221742952.88,73197897.3,
