ts_code,total_assets,total_liab,goodwill
688235.SH,34239868000.0,12413210000.0,709000.0
688235.SH,34239868000.0,12413210000.0,709000.0
688235.SH,35691330000.0,12313710000.0,710000.0
688235.SH,35691325000.0,12313706000.0,709000.0
688235.SH,36560715000.0,11225165000.0,709000.0
688235.SH,36560715000.0,11225165000.0,709000.0
688235.SH,36560715000.0,11225165000.0,709000.0
688235.SH,37865853000.0,8531570000.0,709000.0
688235.SH,11224692000.0,4341981000.0,709000.0
688235.SH,11224692000.0,4341981000.0,709000.0
688235.SH,11224692000.0,4341981000.0,709000.0
688235.SH,15494550000.0,3333919000.0,709000.0
688235.SH,15494550000.0,3333919000.0,709000.0
688235.SH,6716670000.0,2291888000.0,709000.0
