ts_code,total_assets,total_liab,goodwill
301215.SZ,3122034696.82,433658401.9,
301215.SZ,3055030066.25,412702308.58,
301215.SZ,3073390920.16,439550290.75,
301215.SZ,1995691959.55,567114135.74,
301215.SZ,1995691959.55,567114135.74,
301215.SZ,1995691959.55,567114135.74,
301215.SZ,1989594347.69,586703853.77,
301215.SZ,1989594347.69,586703853.77,
301215.SZ,1975807673.52,600509552.75,
301215.SZ,1900955871.4,564542561.7,
301215.SZ,1900955871.4,564542561.7,
301215.SZ,1728711774.52,492431909.9,
301215.SZ,1728711774.52,492431909.9,
301215.SZ,1598236306.17,505112060.8,
