ts_code,total_assets,total_liab,goodwill
300962.SZ,999228971.38,127820754.81,
300962.SZ,999228971.38,127820754.81,
300962.SZ,970279685.79,128301768.54,
300962.SZ,961208203.55,108932515.09,
300962.SZ,961208203.55,108932515.09,
300962.SZ,730072786.5,100591420.27,
300962.SZ,730072786.5,100591420.27,
300962.SZ,800948858.17,210544050.32,
300962.SZ,800948858.17,210544050.32,
300962.SZ,759033174.37,132538052.24,
300962.SZ,759033174.37,132538052.24,
300962.SZ,758065790.72,141371696.13,
300962.SZ,739792128.4,190204631.04,
