ts_code,total_assets,total_liab,goodwill
301013.SZ,1198098904.08,296759563.62,147661.25
301013.SZ,1198098904.08,296759563.62,147661.25
301013.SZ,1216308864.04,305017821.95,147661.25
301013.SZ,812044938.55,209808724.12,147661.25
301013.SZ,812044938.55,209808724.12,147661.25
301013.SZ,794755575.32,188172021.8,147661.25
301013.SZ,794755575.32,188172021.8,147661.25
301013.SZ,774812156.19,191492361.52,147661.25
301013.SZ,817805141.36,298069566.27,147661.25
301013.SZ,817805141.36,298069566.27,147661.25
301013.SZ,492802878.02,204793799.52,147661.25
