ts_code,total_assets,total_liab,goodwill
688601.SH,1094174382.43,140215406.46,3660792.8
688601.SH,1094174382.43,140215406.46,3660792.8
688601.SH,1050685249.13,152090082.77,3660792.8
688601.SH,431502837.24,83161531.5,3660792.8
688601.SH,431502837.24,83161531.5,3660792.8
688601.SH,418627612.46,94319854.74,3660792.8
688601.SH,418627612.46,94319854.74,3660792.8
688601.SH,414856293.19,102511084.53,3660792.8
688601.SH,384736227.37,106047652.27,3660792.8
688601.SH,384736227.37,106047652.27,3660792.8
688601.SH,331330814.33,83482100.23,3660792.8
