ts_code,total_assets,total_liab,goodwill
301060.SZ,1983807135.22,367427290.45,30086176.34
301060.SZ,1983807135.22,367427290.45,30086176.34
301060.SZ,1695839899.7,321685249.9,30086176.34
301060.SZ,1471513584.46,224131297.98,30086176.34
301060.SZ,1471513584.46,224131297.98,30086176.34
301060.SZ,1394124333.76,161317626.16,30086176.34
301060.SZ,1394124333.76,161317626.16,30086176.34
301060.SZ,1399016964.26,185892191.3,30086176.34
301060.SZ,1399016964.26,185892191.3,30086176.34
301060.SZ,1443214864.25,262146417.48,30086176.34
301060.SZ,1330032286.4,225656316.51,30086176.34
