ts_code,total_assets,total_liab,goodwill
301345.SZ,3873077794.34,1008980285.71,
301345.SZ,3609253619.8,818207559.17,
301345.SZ,3609253619.8,818207559.17,
301345.SZ,3611074755.51,758187661.69,
301345.SZ,1690353084.64,736652230.57,
301345.SZ,1690353084.64,736652230.57,
301345.SZ,1690353084.64,736652230.57,
301345.SZ,1575012915.22,735887612.55,
301345.SZ,1488140053.39,747121136.77,
301345.SZ,1488140053.39,747121136.77,
301345.SZ,1072971718.9,573491121.17,
301345.SZ,1072971718.9,573491121.17,
301345.SZ,659569192.23,381549500.17,
301345.SZ,659569192.23,381549500.17,
