ts_code,total_assets,total_liab,goodwill
300972.SZ,811396490.53,202977418.8,
300972.SZ,811396490.53,202977418.8,
300972.SZ,848209923.54,231724542.19,
300972.SZ,634337263.9,210486165.69,
300972.SZ,634337263.9,210486165.69,
300972.SZ,658267502.95,257613680.09,
300972.SZ,658267502.95,257613680.09,
300972.SZ,644134434.45,288873093.37,
300972.SZ,644134434.45,288873093.37,
300972.SZ,655625011.61,310807721.25,
300972.SZ,655625011.61,310807721.25,
300972.SZ,745610668.13,412393473.2,
300972.SZ,618214043.75,319735007.37,
