ts_code,total_assets,total_liab,goodwill
001209.SZ,1502889203.05,237152105.03,
001209.SZ,1502889203.05,237152105.03,
001209.SZ,838060843.8,231897557.86,
001209.SZ,753378396.47,168030929.06,
001209.SZ,753378396.47,168030929.06,
001209.SZ,791384742.06,239010481.37,
001209.SZ,791384742.06,239010481.37,
001209.SZ,637641126.31,165327016.25,
001209.SZ,637641126.31,165327016.25,
001209.SZ,610933347.9,192277987.46,
001209.SZ,610933347.9,192277987.46,
001209.SZ,486829963.89,159856309.2,
001209.SZ,374602471.46,173329138.58,
